id,age,gender,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,attrited
787460883,41,M,Uneducated,Married,$40K - $60K,Blue,28,3,3,4,11091.0,true
770937183,40,F,Graduate,Single,Less than $40K,Silver,27,3,1,2,10745.0,false
715468083,40,F,Doctorate,Married,Unknown,Silver,36,3,2,4,34516.0,false
807161508,26,M,Unknown,Single,Less than $40K,Blue,20,6,3,2,2590.0,false
772268058,46,F,Uneducated,Single,Less than $40K,Blue,35,5,2,3,2722.0,false
710166783,49,F,Graduate,Married,Less than $40K,Blue,36,3,3,0,8228.0,false
804820233,38,M,Unknown,Divorced,$80K - $120K,Blue,33,6,3,2,11777.0,false
708758658,49,M,Graduate,Married,$80K - $120K,Blue,39,5,1,1,34516.0,false
714011358,38,M,Graduate,Divorced,$80K - $120K,Blue,24,5,1,3,14821.0,false
712401033,36,M,Unknown,Single,Less than $40K,Blue,23,4,3,1,1438.3,false
771212508,34,F,Unknown,Single,Less than $40K,Blue,21,6,3,4,6131.0,false
821150958,52,M,Graduate,Single,$80K - $120K,Blue,47,3,1,1,2047.0,false
792272658,40,M,Graduate,Single,$80K - $120K,Blue,34,3,3,4,22380.0,false
809818008,36,M,Uneducated,Married,$80K - $120K,Blue,31,3,3,5,12893.0,false
803231058,53,M,High School,Single,Less than $40K,Blue,47,5,1,1,3351.0,false
715698633,40,F,Unknown,Married,Less than $40K,Blue,36,3,1,1,5093.0,false
720450108,54,M,Graduate,Married,$40K - $60K,Blue,44,5,1,1,1438.3,false
719076858,34,M,College,Single,$60K - $80K,Blue,20,5,1,2,2165.0,false
720016308,62,F,Unknown,Single,Less than $40K,Blue,54,4,2,2,1927.0,false
712443558,39,F,College,Single,Unknown,Blue,36,6,1,1,22125.0,false
711835758,50,M,Graduate,Married,$120K +,Blue,42,4,5,3,34516.0,false
709284333,36,M,Uneducated,Divorced,$120K +,Blue,28,6,3,2,5260.0,false
788122533,56,F,Graduate,Married,Less than $40K,Blue,48,6,2,2,1438.3,false
709206333,44,F,Graduate,Single,$40K - $60K,Blue,30,3,4,4,4333.0,true
713039808,45,M,College,Married,Less than $40K,Blue,32,3,2,1,6637.0,false
801700233,36,M,Graduate,Single,$120K +,Blue,28,4,3,0,3174.0,false
716815308,44,F,Uneducated,Married,Less than $40K,Blue,36,4,2,5,4396.0,false
821149008,52,M,Graduate,Single,$80K - $120K,Blue,48,6,2,4,34516.0,true
720580383,50,F,Graduate,Married,Less than $40K,Blue,37,3,2,4,1438.3,false
780202908,53,F,Graduate,Single,Less than $40K,Blue,43,3,3,4,6853.0,false
787504158,36,F,Unknown,Married,Less than $40K,Blue,24,4,3,2,2570.0,false
716183283,27,F,College,Divorced,Less than $40K,Blue,15,5,3,2,2166.0,false
824168808,31,F,College,Divorced,Unknown,Blue,27,4,6,3,3647.0,false
712936908,36,M,Unknown,Single,$60K - $80K,Blue,36,3,1,1,11684.0,false
719855958,41,M,High School,Single,$60K - $80K,Blue,28,6,1,4,4475.0,false
710112933,28,M,Uneducated,Single,$60K - $80K,Blue,18,6,3,2,16604.0,false
768364233,59,M,High School,Married,$40K - $60K,Blue,53,6,2,5,5446.0,false
771725808,43,M,Uneducated,Unknown,$80K - $120K,Blue,31,5,1,4,28700.0,false
780686358,41,M,Unknown,Married,$60K - $80K,Blue,30,3,1,1,2888.0,false
712762758,46,M,Graduate,Married,$60K - $80K,Blue,34,4,2,0,9451.0,false
714392808,51,M,Unknown,Married,$80K - $120K,Blue,43,3,4,5,13933.0,false
713089458,44,M,High School,Married,Less than $40K,Blue,33,5,2,2,6130.0,false
826780683,40,M,Graduate,Married,$60K - $80K,Blue,36,6,2,2,15008.0,false
780251658,32,M,High School,Married,$40K - $60K,Blue,18,4,1,4,4583.0,false
772273983,48,M,Uneducated,Single,$40K - $60K,Blue,37,1,3,4,5268.0,true
737944908,58,M,Unknown,Married,$60K - $80K,Blue,51,4,2,2,14976.0,false
720688158,37,F,High School,Single,Less than $40K,Blue,25,3,2,4,2282.0,false
719902908,51,M,Unknown,Married,$80K - $120K,Blue,36,3,3,3,5130.0,true
771682533,43,F,Unknown,Married,Less than $40K,Blue,31,4,3,2,5702.0,false
708193008,41,M,Uneducated,Single,$80K - $120K,Blue,30,3,3,4,14480.0,false
772449858,51,M,Graduate,Divorced,$40K - $60K,Blue,41,5,3,4,7570.0,false
715992558,52,M,Doctorate,Married,$80K - $120K,Blue,38,4,2,2,12878.0,false
708502908,61,M,High School,Single,$60K - $80K,Silver,48,5,2,3,26218.0,false
720132258,49,M,Post-Graduate,Single,$120K +,Silver,36,6,1,5,34516.0,false
708704433,36,F,High School,Single,Unknown,Blue,23,6,3,4,2804.0,false
720906033,35,M,Graduate,Married,$40K - $60K,Blue,25,5,4,4,5801.0,false
719961183,63,F,High School,Married,Less than $40K,Blue,53,5,3,2,2271.0,false
718838808,36,F,Post-Graduate,Married,Less than $40K,Blue,23,6,3,3,3107.0,false
710268858,33,F,Graduate,Single,Less than $40K,Blue,22,5,1,2,2001.0,false
788360283,33,M,Graduate,Single,$80K - $120K,Blue,26,4,1,0,1438.3,false
717914808,65,M,High School,Single,Unknown,Blue,36,4,3,5,4465.0,false
802884933,61,M,Graduate,Married,$60K - $80K,Blue,55,6,2,3,3264.0,false
714436383,44,M,Graduate,Unknown,$80K - $120K,Blue,34,4,3,2,26856.0,false
718785483,38,M,Doctorate,Single,$80K - $120K,Silver,29,6,3,3,34516.0,false
708816408,41,M,Uneducated,Single,$80K - $120K,Blue,32,4,6,3,21756.0,false
715363908,44,F,Uneducated,Married,Less than $40K,Blue,26,4,1,2,4726.0,false
709163358,41,M,Unknown,Single,$60K - $80K,Gold,32,2,3,4,34516.0,true
827643858,45,F,Unknown,Single,Less than $40K,Blue,41,6,2,2,5596.0,false
711251133,37,M,Post-Graduate,Single,$80K - $120K,Blue,27,5,2,3,15326.0,false
716896833,51,M,Unknown,Single,$80K - $120K,Blue,38,3,1,4,11373.0,false
789193383,65,M,Uneducated,Single,Less than $40K,Blue,54,3,1,5,2644.0,false
712801758,37,F,Graduate,Single,$40K - $60K,Blue,27,6,1,2,2673.0,false
719836083,54,M,Unknown,Married,$60K - $80K,Blue,36,3,4,2,7477.0,false
718291233,46,M,Graduate,Married,$80K - $120K,Blue,33,5,1,3,16227.0,false
718682883,41,M,Unknown,Single,$80K - $120K,Blue,34,3,3,1,19110.0,false
771503958,49,M,Unknown,Single,$40K - $60K,Blue,37,5,1,3,2993.0,false
771960708,51,M,Graduate,Married,$80K - $120K,Blue,40,3,2,4,3290.0,false
717427983,50,F,High School,Single,Less than $40K,Silver,39,4,3,4,11176.0,false
712737108,48,F,High School,Married,Unknown,Blue,36,4,1,2,21416.0,false
771599283,53,M,Graduate,Married,$80K - $120K,Blue,41,3,2,5,2492.0,false
717237708,54,M,Post-Graduate,Single,$60K - $80K,Blue,38,3,3,5,14265.0,false
710703708,46,F,Unknown,Single,$40K - $60K,Silver,35,6,3,2,16985.0,false
712513458,47,F,High School,Single,Less than $40K,Blue,38,4,1,4,7469.0,false
709690158,52,F,Graduate,Married,Less than $40K,Blue,36,6,1,2,4592.0,false
709959858,43,F,Graduate,Single,Less than $40K,Blue,32,6,3,4,4341.0,false
720683958,41,M,Uneducated,Divorced,$80K - $120K,Gold,36,6,2,2,34516.0,false
780704358,34,M,Post-Graduate,Unknown,$60K - $80K,Silver,23,4,3,0,27710.0,false
717843783,33,F,College,Single,Less than $40K,Silver,17,4,3,2,13431.0,false
718318383,49,M,High School,Unknown,$60K - $80K,Blue,36,6,3,4,2645.0,false
708849858,44,M,Doctorate,Single,$120K +,Blue,35,4,1,5,14028.0,false
712652283,36,M,Uneducated,Divorced,$80K - $120K,Blue,28,4,1,3,34516.0,false
793461933,37,M,High School,Single,$80K - $120K,Blue,31,4,2,4,5699.0,false
720084183,46,M,Unknown,Divorced,$120K +,Blue,34,5,2,4,16284.0,false
767114958,65,M,Uneducated,Single,Less than $40K,Blue,56,4,2,2,3226.0,false
709216533,52,M,College,Married,$80K - $120K,Blue,36,6,3,4,2803.0,false
720897783,50,M,Uneducated,Married,$120K +,Blue,30,6,2,5,34516.0,false
773503308,59,M,Uneducated,Single,Less than $40K,Blue,53,5,5,4,2192.0,false
719963433,37,F,Unknown,Single,Unknown,Blue,29,3,2,2,8318.0,false
708139833,40,M,Graduate,Unknown,$60K - $80K,Blue,30,4,2,3,6391.0,true
710664558,40,F,High School,Married,Less than $40K,Blue,31,5,2,4,4736.0,false
713687508,59,M,Doctorate,Single,$60K - $80K,Blue,49,5,2,4,9944.0,false
816312633,52,F,College,Married,$40K - $60K,Blue,47,6,3,3,4717.0,false
712019883,43,F,Unknown,Unknown,Unknown,Blue,34,5,3,3,12778.0,false
718216008,48,M,Graduate,Married,$60K - $80K,Blue,38,5,2,3,16920.0,false
718345233,45,F,Graduate,Unknown,Less than $40K,Blue,35,6,3,3,3240.0,false
771228183,30,F,Graduate,Divorced,Less than $40K,Blue,17,4,1,3,4704.0,false
789430083,41,F,High School,Single,$40K - $60K,Blue,32,6,1,2,14987.0,false
779524833,51,M,Unknown,Single,$80K - $120K,Blue,34,4,3,3,3554.0,false
823621083,46,M,Graduate,Married,$120K +,Blue,42,3,3,4,9227.0,false
715563558,50,M,Unknown,Married,$120K +,Blue,40,3,3,2,7522.0,false
715424283,31,F,College,Married,Less than $40K,Blue,21,5,2,2,1677.0,false
807209808,48,M,High School,Single,$60K - $80K,Blue,40,6,2,2,2319.0,false
716578158,39,F,Unknown,Married,Less than $40K,Blue,29,6,2,5,2722.0,false
708911508,50,F,Unknown,Married,Less than $40K,Blue,39,3,3,2,2046.0,false
717332733,47,M,Unknown,Single,$80K - $120K,Silver,37,5,2,4,34516.0,false
710681808,53,M,High School,Single,$80K - $120K,Blue,42,6,3,3,18531.0,false
708740808,45,M,Graduate,Married,$40K - $60K,Blue,36,5,3,4,4112.0,false
711728208,46,M,Graduate,Single,$120K +,Blue,34,4,1,2,34516.0,false
720562008,34,M,Graduate,Single,$80K - $120K,Silver,22,4,3,3,34516.0,false
709012083,39,M,Uneducated,Married,Less than $40K,Blue,28,3,3,4,4683.0,false
771073908,62,M,Unknown,Married,$40K - $60K,Blue,48,4,1,2,1438.3,false
718174908,53,F,Uneducated,Married,Less than $40K,Blue,36,4,3,2,4224.0,false
709550958,51,M,Graduate,Married,$60K - $80K,Blue,32,3,1,4,7133.0,false
720411183,34,F,High School,Single,Unknown,Blue,22,6,1,0,10253.0,false
720776508,44,F,Doctorate,Single,$40K - $60K,Blue,25,4,3,2,4210.0,false
755615208,49,M,High School,Single,$120K +,Blue,42,5,3,2,12630.0,false
708147108,26,M,Graduate,Divorced,Unknown,Blue,36,6,1,3,21084.0,false
827476983,56,F,College,Single,Less than $40K,Blue,52,3,5,1,3639.0,true
716682258,52,M,High School,Divorced,$120K +,Blue,36,4,3,5,31945.0,false
708563433,65,F,High School,Single,Unknown,Blue,56,3,6,3,5894.0,true
772277508,65,F,Unknown,Single,Less than $40K,Blue,54,4,2,2,2209.0,false
712515558,35,M,College,Single,$60K - $80K,Blue,26,3,2,3,23447.0,false
719342808,48,M,Graduate,Single,$80K - $120K,Blue,30,4,2,3,4180.0,false
788957358,53,F,Graduate,Single,$40K - $60K,Blue,39,3,3,2,4930.0,false
778386033,38,M,Uneducated,Married,$60K - $80K,Blue,18,6,3,4,3417.0,false
820060758,50,F,College,Single,Less than $40K,Blue,45,4,2,4,4785.0,false
713271708,46,M,Uneducated,Married,Less than $40K,Silver,33,5,2,2,12685.0,false
720555483,48,M,Graduate,Single,$80K - $120K,Blue,35,3,3,3,21374.0,false
709405758,36,M,Graduate,Married,$60K - $80K,Blue,28,4,3,2,1911.0,false
769463433,41,F,Post-Graduate,Single,Less than $40K,Blue,35,6,3,2,8666.0,false
786087633,60,M,Unknown,Married,$60K - $80K,Blue,54,4,1,0,2759.0,false
738627708,49,F,Unknown,Single,Unknown,Blue,41,5,3,4,5984.0,true
719527833,45,F,High School,Unknown,Unknown,Blue,36,6,3,3,23000.0,false
715921758,36,M,College,Single,$60K - $80K,Blue,25,5,3,2,1438.3,false
717280158,49,M,Graduate,Married,Less than $40K,Blue,36,3,3,5,2976.0,false
714179658,43,M,High School,Single,$120K +,Blue,36,3,1,3,34516.0,false
806637558,58,M,High School,Married,$60K - $80K,Blue,53,5,2,5,1438.3,false
714828708,46,M,High School,Divorced,$80K - $120K,Blue,36,3,1,4,16099.0,false
711989358,50,M,Graduate,Single,$80K - $120K,Blue,36,4,2,1,19595.0,false
720188508,43,M,Graduate,Single,$60K - $80K,Blue,25,3,2,4,13193.0,false
719528958,57,F,College,Single,$40K - $60K,Blue,36,3,1,3,8184.0,false
713110908,30,M,Unknown,Married,Less than $40K,Blue,13,3,6,5,2607.0,false
721179708,48,F,Unknown,Married,Less than $40K,Blue,37,4,2,3,5758.0,false
716363658,51,M,Doctorate,Single,$120K +,Blue,36,4,2,5,25873.0,false
711443808,46,M,Unknown,Divorced,$60K - $80K,Blue,37,6,1,1,2695.0,false
778952058,46,M,College,Married,$80K - $120K,Blue,32,4,2,5,20860.0,false
713642133,45,M,Unknown,Married,$40K - $60K,Blue,30,6,3,3,1892.0,false
778908783,52,M,College,Married,$80K - $120K,Blue,33,3,3,4,27751.0,false
778170633,48,M,Graduate,Married,$80K - $120K,Blue,38,6,2,2,34516.0,false
714670533,47,M,Unknown,Single,$80K - $120K,Blue,37,3,1,5,24580.0,false
771833433,49,M,High School,Married,$80K - $120K,Blue,38,3,2,4,29893.0,true
772758783,43,M,Unknown,Married,$80K - $120K,Blue,33,5,1,5,21165.0,false
788959758,47,F,Uneducated,Single,$40K - $60K,Blue,33,3,2,1,9148.0,false
716878533,55,M,Unknown,Married,$80K - $120K,Blue,46,4,1,1,10979.0,false
713267133,41,F,Post-Graduate,Married,Less than $40K,Blue,33,3,1,2,6519.0,false
716263533,44,M,High School,Married,$80K - $120K,Blue,36,3,2,2,2509.0,false
719026383,35,F,Uneducated,Married,Less than $40K,Blue,36,3,1,3,2664.0,false
821755233,40,F,Unknown,Married,Unknown,Blue,28,5,5,2,14999.0,false
709683633,32,F,High School,Single,Less than $40K,Silver,13,4,1,2,10332.0,false
714318033,50,M,Unknown,Married,$60K - $80K,Blue,36,5,1,4,10226.0,false
828291858,38,M,College,Single,$60K - $80K,Blue,34,6,3,4,12050.0,true
779647608,39,M,High School,Single,$120K +,Blue,22,5,2,2,26124.0,false
787605558,48,F,Graduate,Divorced,Less than $40K,Blue,31,6,2,2,9816.0,false
771534408,52,F,College,Single,Less than $40K,Blue,40,4,3,3,2783.0,false
716219808,49,M,Graduate,Unknown,$60K - $80K,Blue,36,5,2,3,15942.0,false
715690908,46,F,Graduate,Single,Less than $40K,Silver,39,4,3,2,12222.0,false
789125733,38,F,Doctorate,Married,Less than $40K,Blue,26,4,2,4,4002.0,false
717271983,60,M,College,Single,$80K - $120K,Silver,53,6,3,2,34516.0,false
709695333,48,M,High School,Single,$80K - $120K,Blue,36,3,2,4,10227.0,false
712233183,45,F,Graduate,Single,Less than $40K,Blue,34,3,3,1,4265.0,false
716645883,47,M,Unknown,Unknown,$60K - $80K,Blue,36,3,2,2,13867.0,false
711762408,43,M,Doctorate,Divorced,$40K - $60K,Blue,34,4,1,2,2243.0,false
818305008,41,F,Graduate,Married,$40K - $60K,Blue,36,6,1,3,11239.0,false
788159433,53,M,Unknown,Single,$60K - $80K,Blue,45,5,1,2,22558.0,false
709104333,50,M,Post-Graduate,Married,$120K +,Silver,36,5,2,4,34516.0,false
708112008,56,M,Graduate,Married,$80K - $120K,Blue,36,4,2,3,23510.0,false
714731208,63,F,Uneducated,Unknown,$40K - $60K,Blue,55,6,2,2,1651.0,false
710006958,53,F,High School,Single,Less than $40K,Blue,41,6,2,2,8693.0,false
815062383,35,F,High School,Married,Less than $40K,Blue,30,3,3,1,4549.0,false
778447908,51,M,College,Married,$80K - $120K,Blue,33,3,1,2,3558.0,false
720725058,51,F,Graduate,Single,Less than $40K,Blue,37,1,3,4,7176.0,true
803415183,44,M,Unknown,Single,$80K - $120K,Silver,38,3,3,1,34516.0,false
708582858,38,M,Graduate,Single,$60K - $80K,Blue,25,3,3,4,18293.0,false
779833908,40,F,Graduate,Divorced,Unknown,Blue,23,6,2,1,18332.0,false
818687958,48,M,Graduate,Divorced,$80K - $120K,Blue,43,5,3,2,6383.0,false
708714108,42,F,High School,Single,Less than $40K,Silver,31,5,2,3,13441.0,false
754872333,50,M,Graduate,Married,$120K +,Blue,43,3,1,3,20114.0,false
718637208,54,F,Graduate,Single,Less than $40K,Blue,43,3,2,1,2019.0,false
816772908,38,M,High School,Single,$60K - $80K,Silver,33,6,1,2,34516.0,false
711935283,55,M,Post-Graduate,Single,$80K - $120K,Blue,47,3,1,4,1438.3,true
716950758,46,M,High School,Married,$60K - $80K,Blue,36,1,3,2,8017.0,true
716497908,49,F,Doctorate,Married,Unknown,Blue,36,3,1,2,8519.0,false
809358708,38,M,Unknown,Single,$80K - $120K,Blue,33,6,2,2,34516.0,false
716037708,50,M,Uneducated,Divorced,$60K - $80K,Blue,39,6,3,3,9474.0,false
717804783,40,F,Graduate,Single,Less than $40K,Blue,27,5,3,4,6587.0,false
715338783,32,M,High School,Single,$60K - $80K,Blue,36,4,2,2,2999.0,false
779645658,49,M,Graduate,Single,$60K - $80K,Blue,32,3,1,4,7154.0,false
787565433,53,M,Post-Graduate,Married,$80K - $120K,Blue,43,4,2,4,4039.0,false
717287883,57,M,Graduate,Married,$80K - $120K,Blue,46,6,2,3,5516.0,false
715746633,64,F,Graduate,Single,Less than $40K,Blue,54,3,1,2,5577.0,false
720635883,34,M,Unknown,Unknown,$80K - $120K,Blue,24,6,3,3,8628.0,false
710077008,43,M,Uneducated,Single,$120K +,Blue,33,5,3,1,30137.0,false
804437658,42,F,Doctorate,Married,Less than $40K,Blue,36,4,2,1,9778.0,false
780000258,48,M,Uneducated,Single,$120K +,Blue,38,4,2,5,20912.0,false
825785508,49,M,High School,Single,$120K +,Blue,45,3,2,2,14699.0,false
720252858,57,M,College,Single,$60K - $80K,Blue,36,6,3,2,10350.0,false
710017758,44,M,Graduate,Single,$40K - $60K,Blue,36,5,2,3,11346.0,false
711750183,63,F,Graduate,Single,Less than $40K,Gold,55,4,1,3,15987.0,false
718364283,43,M,Graduate,Single,$60K - $80K,Blue,30,3,2,4,19711.0,false
711638658,33,M,High School,Single,$40K - $60K,Blue,25,4,1,1,8650.0,false
711046383,55,M,Graduate,Single,$80K - $120K,Silver,36,5,1,1,34516.0,false
720877083,50,M,Graduate,Married,$80K - $120K,Blue,36,6,1,2,9748.0,false
715662258,49,F,Unknown,Unknown,Less than $40K,Blue,36,3,1,2,2454.0,false
715570533,48,M,Post-Graduate,Unknown,$120K +,Blue,35,2,2,6,34516.0,true
758202858,47,F,High School,Unknown,Less than $40K,Blue,40,4,2,4,4255.0,false
712872183,35,F,Uneducated,Single,Less than $40K,Blue,24,4,2,2,3271.0,false
710014683,31,F,Graduate,Single,Less than $40K,Blue,20,3,3,2,3480.0,false
716934333,50,M,Uneducated,Single,$80K - $120K,Blue,40,3,1,4,13306.0,false
778523733,38,M,Graduate,Single,$80K - $120K,Blue,31,6,1,2,13637.0,false
716353083,39,M,Graduate,Single,$60K - $80K,Blue,29,4,2,3,6733.0,false
753642933,52,F,High School,Single,Less than $40K,Blue,45,3,3,0,2728.0,false
708151008,49,F,Graduate,Married,$40K - $60K,Blue,41,5,1,2,6250.0,false
789646158,49,M,Uneducated,Married,$40K - $60K,Blue,33,5,1,3,3653.0,false
712423233,44,M,High School,Divorced,$60K - $80K,Blue,36,4,3,1,22919.0,false
719806233,36,M,Graduate,Single,$120K +,Blue,20,3,2,2,34516.0,false
786509358,44,M,Unknown,Married,$80K - $120K,Blue,38,3,1,4,4198.0,false
711502908,44,M,Graduate,Single,$60K - $80K,Blue,39,6,2,2,7532.0,false
748617858,35,M,Uneducated,Single,$60K - $80K,Blue,28,4,2,3,4587.0,false
721532583,45,M,Graduate,Married,$80K - $120K,Blue,36,5,3,4,12250.0,true
789244308,56,M,College,Single,$80K - $120K,Blue,41,6,1,4,17753.0,false
709330383,37,F,Graduate,Single,Less than $40K,Silver,19,4,3,3,12535.0,false
719136183,48,F,Uneducated,Married,Less than $40K,Blue,38,6,1,3,3541.0,false
716939358,43,F,Graduate,Divorced,Unknown,Blue,33,6,3,4,14622.0,false
778155558,45,M,Unknown,Married,$80K - $120K,Blue,38,3,1,2,23973.0,false
713461533,54,M,Graduate,Single,$80K - $120K,Blue,38,4,2,1,29200.0,false
803776533,46,M,Post-Graduate,Single,$60K - $80K,Blue,41,3,3,2,10077.0,false
714857508,44,F,Doctorate,Married,Unknown,Blue,36,5,2,4,8667.0,false
720348933,44,M,Graduate,Single,$60K - $80K,Blue,31,4,3,4,12871.0,false
721158108,38,M,Graduate,Single,$60K - $80K,Blue,30,3,2,4,2346.0,false
789043008,55,F,Post-Graduate,Divorced,Less than $40K,Blue,43,4,2,4,9919.0,false
713362158,50,M,Unknown,Single,$120K +,Blue,33,4,1,4,17087.0,false
712623258,42,F,Graduate,Married,Less than $40K,Blue,36,2,3,3,5505.0,true
708494583,49,F,Uneducated,Divorced,Less than $40K,Blue,36,4,1,3,1902.0,false
718394658,31,F,Graduate,Single,Less than $40K,Blue,22,3,1,1,4254.0,false
719398158,51,M,Unknown,Unknown,$80K - $120K,Blue,39,6,1,3,9854.0,false
711885258,47,F,High School,Married,Less than $40K,Blue,31,5,3,4,7711.0,false
789161358,30,F,Graduate,Married,Less than $40K,Blue,19,3,1,4,3213.0,false
787581858,46,M,Unknown,Unknown,$120K +,Blue,37,3,2,4,3132.0,false
779198133,45,F,High School,Divorced,Less than $40K,Blue,33,3,3,2,9977.0,false
708314808,53,F,College,Married,Unknown,Blue,41,5,1,3,5659.0,false
720508233,62,M,Unknown,Single,$40K - $60K,Silver,42,3,4,4,17161.0,true
717134058,65,F,Unknown,Single,Unknown,Blue,36,5,1,2,5018.0,false
783366483,44,F,Unknown,Married,Unknown,Blue,38,4,3,3,11474.0,false
715412583,51,M,Post-Graduate,Married,$40K - $60K,Blue,36,6,1,4,7925.0,false
719562108,28,F,Uneducated,Single,Less than $40K,Silver,20,6,3,3,12793.0,false
754457883,49,M,Unknown,Single,Less than $40K,Blue,42,4,2,2,4834.0,false
742552683,44,F,High School,Married,Less than $40K,Blue,31,6,2,5,1438.3,false
711455133,55,M,College,Single,$120K +,Blue,36,5,3,3,12948.0,false
716387733,49,M,Graduate,Single,$60K - $80K,Blue,36,1,4,5,5662.0,true
772571508,34,F,High School,Single,Less than $40K,Blue,24,4,1,0,2799.0,false
718815108,50,M,Unknown,Married,$80K - $120K,Blue,38,3,3,1,6030.0,false
719266158,42,M,Graduate,Divorced,$80K - $120K,Blue,35,5,3,1,6779.0,false
720708183,53,F,Uneducated,Divorced,$40K - $60K,Silver,36,5,1,1,15248.0,false
767523933,53,M,High School,Single,$60K - $80K,Blue,45,4,1,0,15583.0,false
797466033,32,M,High School,Married,$40K - $60K,Blue,26,3,2,3,2576.0,false
771886233,48,M,Unknown,Married,$60K - $80K,Silver,37,6,3,5,25270.0,false
712612233,35,M,Graduate,Single,$60K - $80K,Blue,22,3,3,3,8717.0,false
716516208,45,M,Graduate,Married,$80K - $120K,Blue,36,4,2,3,1438.3,false
709950858,45,M,College,Single,$80K - $120K,Blue,35,4,2,1,33755.0,false
779882508,53,F,Unknown,Single,$40K - $60K,Blue,37,5,3,4,7282.0,false
717472833,42,M,Unknown,Single,$80K - $120K,Blue,32,6,3,5,7260.0,false
712665633,43,F,Graduate,Married,Less than $40K,Silver,30,6,1,4,12952.0,false
709562358,55,F,Unknown,Single,Less than $40K,Blue,43,6,1,5,5353.0,false
715391433,38,M,Graduate,Married,$60K - $80K,Blue,33,5,4,4,11741.0,false
708722583,39,F,Uneducated,Single,Less than $40K,Blue,36,5,3,1,2609.0,false
720452508,51,F,College,Married,Unknown,Blue,37,4,3,1,11167.0,false
714566958,44,M,High School,Married,$80K - $120K,Blue,36,4,2,5,20882.0,false
816084333,42,M,Unknown,Single,$120K +,Gold,37,5,2,2,34516.0,false
806179683,63,F,College,Single,$40K - $60K,Blue,56,5,3,2,3071.0,false
806244183,39,M,Graduate,Divorced,$60K - $80K,Blue,34,5,1,4,2267.0,false
787999533,52,M,High School,Single,$120K +,Blue,44,4,2,2,6617.0,false
718358808,57,F,High School,Divorced,Less than $40K,Blue,50,5,3,5,3276.0,false
718474683,36,M,High School,Married,$120K +,Blue,24,3,3,2,10097.0,false
716908158,42,F,College,Married,Less than $40K,Blue,36,6,2,1,8260.0,false
713984208,52,M,Graduate,Married,$40K - $60K,Blue,33,5,2,1,5776.0,false
713013483,40,F,Graduate,Divorced,Less than $40K,Blue,36,5,3,3,1438.3,false
754599558,40,F,College,Single,Less than $40K,Blue,33,5,3,1,7207.0,false
788739633,38,M,Unknown,Married,$120K +,Blue,16,3,1,4,2106.0,true
712411908,44,M,High School,Married,$60K - $80K,Blue,34,4,2,5,21158.0,false
717538683,43,M,Graduate,Married,$120K +,Blue,36,3,2,2,22906.0,false
709447908,45,M,Graduate,Married,$60K - $80K,Blue,33,4,3,4,2648.0,false
816834933,34,F,Graduate,Single,Unknown,Silver,29,6,2,2,30702.0,false
718963158,49,M,Unknown,Single,$120K +,Blue,40,5,3,1,34516.0,false
714358008,53,F,College,Divorced,Unknown,Blue,36,3,1,3,17054.0,false
720758808,38,M,College,Single,$60K - $80K,Blue,18,5,1,5,16317.0,true
708255633,36,M,Graduate,Single,$80K - $120K,Blue,27,3,2,4,3761.0,false
716101308,48,M,Unknown,Married,$40K - $60K,Blue,35,6,3,4,2173.0,false
715986258,53,F,Uneducated,Single,$40K - $60K,Silver,41,3,3,2,15845.0,false
715858008,49,F,Uneducated,Married,$40K - $60K,Blue,39,2,3,3,8061.0,true
806226933,37,M,High School,Unknown,$120K +,Blue,32,6,1,1,34516.0,false
708361833,44,M,Graduate,Married,$80K - $120K,Blue,36,3,2,3,19430.0,false
778422933,42,F,Unknown,Single,Unknown,Blue,22,4,2,2,19127.0,false
708957183,48,M,Unknown,Divorced,$40K - $60K,Blue,36,3,1,0,2708.0,false
718000383,60,F,Graduate,Single,Unknown,Blue,51,3,3,4,23566.0,false
714466458,49,F,High School,Married,Unknown,Blue,35,4,3,2,2532.0,false
719608308,37,M,High School,Single,$60K - $80K,Blue,29,3,2,3,9829.0,false
792995808,57,F,Post-Graduate,Single,$40K - $60K,Blue,51,5,4,5,7226.0,false
716211258,59,F,College,Unknown,Less than $40K,Blue,49,6,5,4,4072.0,false
779289033,46,F,Uneducated,Single,Unknown,Blue,28,4,1,5,21646.0,false
719356008,39,F,Graduate,Single,Less than $40K,Blue,36,4,3,4,1438.3,false
718503108,40,M,Unknown,Married,$120K +,Blue,26,3,3,1,14046.0,false
779661033,49,M,Unknown,Married,$60K - $80K,Silver,32,5,2,3,25620.0,false
813053733,53,M,Unknown,Single,$120K +,Blue,48,3,3,4,34516.0,true
718354683,59,F,Graduate,Single,$40K - $60K,Silver,45,6,3,3,21358.0,false
720529308,63,M,High School,Single,$60K - $80K,Blue,48,5,3,1,1856.0,true
787578183,36,M,High School,Single,$80K - $120K,Blue,28,5,3,2,1438.3,false
737952333,64,M,Graduate,Single,Less than $40K,Blue,56,3,1,5,2586.0,false
779498058,39,M,Graduate,Married,$80K - $120K,Blue,21,5,3,3,3281.0,false
799707858,50,F,High School,Married,Less than $40K,Blue,42,6,1,2,7115.0,false
719543208,38,F,Uneducated,Single,Unknown,Blue,36,5,3,3,13220.0,false
